rpKey,Agnc,CarRail_DO,CarRail_PT,CarRail_check,CarRail_time,ComBus_DO,ComBus_PT,ComBus_check,ComBus_time,Fnl_Cmmnt,Fstp_grnt,TrBus_DO,TrBus_PT,TrBus_check,TrBus_time,Yr,address,agentype,busRT_DO,busRT_PT,busRT_check,busRT_time,cap_res_fund,city,cng_do_CB,cng_do_RB,cng_do_demand,cng_do_fixed,cng_do_route,cng_nar,cng_pt_CB,cng_pt_RB,cng_pt_demand,cng_pt_fixed,cng_pt_route,comrail_DO,comrail_PT,comrail_check,comrail_time,cont_res,debt_ser_fund,dec_res,dem_DO,dem_PT,dem_Tax,dem_check,dem_time,deprec,dev_DO,dev_PT,dev_check,dev_time,dfc_do_CB,dfc_do_RB,dfc_do_demand,dfc_do_fixed,dfc_do_route,dfc_do_van,dfc_nar,dfc_pt_CB,dfc_pt_DT,dfc_pt_RB,dfc_pt_com,dfc_pt_demand,dfc_pt_ferry,dfc_pt_fixed,dfc_pt_route,elc_do_SR,elc_do_TB,elc_do_fixed,elc_do_light,elc_nar,elc_pt_SR,elc_pt_TB,elc_pt_fixed,elc_pt_light,execname,exectitle,fed_other_grnt,ferry_DO,ferry_PT,ferry_check,ferry_time,fix_DO,fix_PT,fix_check,fix_time,fta_5307_grnt,fta_5307_op,fta_5307_prv,fta_5309_grnt,fta_5310_grnt,fta_5311_grnt,fta_5311_op,fta_5316_grnt,fta_5316_op,fta_cg_other_spec,fta_op_other_spec,fta_other_op,fte_do_CB,fte_do_RB,fte_do_SR,fte_do_TB,fte_do_demand,fte_do_fixed,fte_do_light,fte_do_route,fte_do_van,fte_nar,fte_pt_CB,fte_pt_DT,fte_pt_RB,fte_pt_SR,fte_pt_TB,fte_pt_com,fte_pt_demand,fte_pt_ferry,fte_pt_fixed,fte_pt_light,fte_pt_route,gen_fund,gfc_do_CB,gfc_do_RB,gfc_do_demand,gfc_do_fixed,gfc_do_route,gfc_do_van,gfc_nar,gfc_pt_CB,gfc_pt_DT,gfc_pt_RB,gfc_pt_demand,gfc_pt_fixed,gfc_pt_route,inc_res,insur_fund,interest,lightrail_DO,lightrail_PT,lightrail_check,lightrail_time,local_cap_invest,mvet,oex_do_CB,oex_do_RB,oex_do_SR,oex_do_TB,oex_do_demand,oex_do_fixed,oex_do_light,oex_do_route,oex_do_van,oex_nar,oex_pt_CB,oex_pt_DT,oex_pt_RB,oex_pt_SR,oex_pt_TB,oex_pt_com,oex_pt_demand,oex_pt_ferry,oex_pt_fixed,oex_pt_light,oex_pt_route,oper_res,other_ad,other_bal_expl,other_bal_spec,other_balace,other_expend,other_gain,other_int,other_rev,other_rev_spec,phone,principal,psgr_do_CB,psgr_do_RB,psgr_do_SR,psgr_do_TB,psgr_do_demand,psgr_do_fixed,psgr_do_light,psgr_do_route,psgr_do_van,psgr_nar,psgr_pt_CB,psgr_pt_DT,psgr_pt_RB,psgr_pt_SR,psgr_pt_TB,psgr_pt_com,psgr_pt_demand,psgr_pt_ferry,psgr_pt_fixed,psgr_pt_light,psgr_pt_route,rev_do_CB,rev_do_RB,rev_do_SR,rev_do_TB,rev_do_demand,rev_do_fixed,rev_do_light,rev_do_route,rev_do_van,rev_nar,rev_pt_CB,rev_pt_DT,rev_pt_RB,rev_pt_SR,rev_pt_TB,rev_pt_com,rev_pt_demand,rev_pt_ferry,rev_pt_fixed,rev_pt_light,rev_pt_route,rvh_do_CB,rvh_do_RB,rvh_do_SR,rvh_do_TB,rvh_do_demand,rvh_do_fixed,rvh_do_light,rvh_do_route,rvh_do_van,rvh_nar,rvh_pt_CB,rvh_pt_DT,rvh_pt_RB,rvh_pt_SR,rvh_pt_TB,rvh_pt_com,rvh_pt_demand,rvh_pt_ferry,rvh_pt_fixed,rvh_pt_light,rvh_pt_route,rvm_do_CB,rvm_do_RB,rvm_do_SR,rvm_do_TB,rvm_do_demand,rvm_do_fixed,rvm_do_light,rvm_do_route,rvm_do_van,rvm_nar,rvm_pt_CB,rvm_pt_DT,rvm_pt_RB,rvm_pt_SR,rvm_pt_TB,rvm_pt_com,rvm_pt_demand,rvm_pt_ferry,rvm_pt_fixed,rvm_pt_light,rvm_pt_route,sales_tax,st_cg_other,st_cg_other_spec,st_cg_regmg,st_cg_rmg,st_cg_sng,st_cg_ste,st_ct_van,st_op_other,st_op_other_spec,st_op_regmg,st_op_rmg,st_op_sng,st_op_ste,st_op_stod,state,sysname,systype,techemail,techname,techphone,tvh_do_CB,tvh_do_RB,tvh_do_SR,tvh_do_TB,tvh_do_demand,tvh_do_fixed,tvh_do_light,tvh_do_route,tvh_do_van,tvh_nar,tvh_pt_CB,tvh_pt_DT,tvh_pt_RB,tvh_pt_SR,tvh_pt_TB,tvh_pt_com,tvh_pt_demand,tvh_pt_ferry,tvh_pt_fixed,tvh_pt_light,tvh_pt_route,tvm_do_CB,tvm_do_RB,tvm_do_SR,tvm_do_TB,tvm_do_demand,tvm_do_fixed,tvm_do_light,tvm_do_route,tvm_do_van,tvm_nar,tvm_pt_CB,tvm_pt_DT,tvm_pt_RB,tvm_pt_SR,tvm_pt_TB,tvm_pt_com,tvm_pt_demand,tvm_pt_ferry,tvm_pt_fixed,tvm_pt_light,tvm_pt_route,unrest_cash,utility_tax,van_DO,van_PT,van_check,van_time,web,work_cap,zip
956B5B16-431B-43FA-A194-E82C00B7BE27,mason,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Weekdays between 5:25am and 7:10pm; Saturday between 7:50am and 7:10pm,,,-1.0,-1.0,-1.0,,2013,790 E. Johns Prairie Rd,4.0,-1.0,-1.0,-1.0,,,Shelton,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,Weekdays between 6:00am and 8:20pm; Saturday only between 7:00am and 8:15pm,,1.0,1.0,1.0,Weekdays between 5:25am and 8:40pm; Saturday between 6:40am and 8:30pm.  Purchased operates September-June weekdays 4:40pm and 7:15pm,,,,,,,,,,,,,,,,,,,,,,,,,Brad Patterson,General Manager,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604269434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Mason Transit Authority,3.0,mnorquist@masontransit.org,Mary Ann Norquist,3604269434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Vanpool services operate on various schedules according to the need of the individual vanpool,www.MasonTransit.org,,98584
82A7F657-5EF2-42BF-BF8E-F923D57E0660,pacific,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,216 N. 2nd Street,4.0,-1.0,-1.0,-1.0,,,Raymond,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays between 5:30am-7:15pm
Saturday only in South County 10:00am-6:00pm
Saturday only in North County-devaited 10:00am-6:00pm",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Russ,Director,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays between 5:30am-7:15pm
Saturdays only 10:00am-6:00pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608759418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Pacific Transit System,3.0,pactran@willapabay.org,Audrey Olson,3608759418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.pacifictransit.org,,985772406
C66EE5CF-DDE8-463B-AED4-35198C630678,pierce,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,3701 96th Street SW,4.0,-1.0,-1.0,-1.0,,,Lakewood,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,1.0,-1.0,1.0,"Weekdays: 4:30am to 10:30pm
Sat: 6:00am to 10:30pm
Sun: 7:00am to 9:30pm",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Lynne Griffith,Chief Executive Officer,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays: 4:03am to 12:00pm
Sat: 5:36am to 11:22pm
Sun: 6:33am to 10:20pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535818010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Pierce Transit,1.0,bhunter@piercetransit.org,Barb Hunter,2539848200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,24/7,www.piercetransit.org,,984990496
ABBD01A7-7E5B-457D-9E62-206F60C5355C,pullman,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,775 NW Guy St,3.0,-1.0,-1.0,-1.0,,,Pullman,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Wagner,Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093383248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Pullman Transit,3.0,chris.mitchell@pullmantransit.com,Chris Mitchell,5093383265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.pullmantransit.com,,99163
F5AB5C71-BC3A-4CBF-B950-09619F5B547A,Quileute Nation,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,191 Ocean Drive,3.0,-1.0,-1.0,-1.0,,,La Push,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,1.0,-1.0,1.0,Weekdays between 5:30 AM and 10:00 PM and weekends from 7:30 AM to 3:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,Kala Jackson,TANF Coordinator,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603740336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Quileute Nation,4.0,kala.jackson@quileutenation.org,Kala Jackson,3603740336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,98350
E3AF4CE1-CBEE-43F0-87A2-FF2FFE23EE56,selah,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,115 W. Naches Ave.,4.0,-1.0,-1.0,-1.0,,,Selah,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,1.0,-1.0,1.0,Weekdays 6am-8pm; Saturdays 8am - 7pm; & Sundays 8am - 4pm,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,David Kelly,City Administrator,,-1.0,-1.0,-1.0,,-1.0,1.0,1.0,Weekdays 6am-8pm; Saturdays 8am - 7pm; & Sundays 8am - 4pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096987333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Selah Transit,2.0,dnovobielski@fairpoint.net,Dale Novobielski,5096987334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.ci.selah.wa.us,,98942
C73E7F49-391D-4F5E-911C-BC5C2AC7F5F9,skagit,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Weekdays between 4:50 AM to 8:20 PM and Saturdays between 9:15 AM and 6:00 PM.,,,-1.0,-1.0,-1.0,,2013,600 County Shop Lane,3.0,-1.0,-1.0,-1.0,,,Burlington,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,Compliment fixed-route days and times. Weekdays from 6 AM to 9 PM and Weekends from 8 AM to 6:15 PM.,,1.0,-1.0,1.0,Flex routes operate 2 to 5 days per week from 6:00 AM to 6:53 PM.,,,,,,,,,,,,,,,,,,,,,,,,,Dale O'Brien,Executive Director,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Weekdays from 6 AM to 9 PM and Weekends from 8 AM to 6:15 PM.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607578801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Skagit Transit,2.0,cchase@skagittransit.org,Carolyn Chase,3607575179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Weekdays and Weekends 24 hours per day.,www.skagittransit.org,,982339772
20CEE2BF-148F-4BE7-8BB7-4D1C9C7036A1,sound,1.0,-1.0,1.0,"Weekdays betwen 4:54am and 10:36pm;/
Saturdays between 7:36am and 10:36pm;/
Sundays between 9:42am and 6:18pm",1.0,1.0,1.0,"Directly Operated - Weekdays between 2:05am and 1:06am;/
Directly Operated - Weekends between 2:05am and 1:18am/
Purchased Transportation - Weekdays between 4:13am and 12:47am/
Purchased Transportation - Saturdays between 5:40am and 12:43am/
Purchased Transportation - Sundays between 5:25am and 1:05am",,,-1.0,-1.0,-1.0,,2013,401 S. Jackson,4.0,-1.0,-1.0,-1.0,,,Seattle,,,,,,,,,,,,-1.0,1.0,1.0,Weekdays between 4:41am and 7:25pm; no weekend service,,,,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Joni Earl,CEO,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"Weekdays between 4:19am and 2:09am;/
Saturdays between 4:17am and 1:58am;/
Sundays between 5:29am and 12:58am",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063985000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Central Puget Sound Regional Transit Authority,1.0,lacy.ferguson@soundtransit.org,Lacy Ferguson,2063985484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.soundtransit.org,,98104
5D0B840C-D275-47C2-9266-80E316866B36,spokane,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1230 W Boone Ave,4.0,-1.0,-1.0,-1.0,,,Spokane,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,1.0,-1.0,1.0,"DR/DO-Weekdays- 6:20 am to 5:20 pm/
DR/PT-Weekdays- 5:15 am to 12:00 am/
Saturdays- 6:00 am to 9:00 pm/
Sundays- 8:00 am to 8:00 pm",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,E. Susan Meyer,CEO,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays- 5:00 am to 12:00 am/
Saturdays- 5:30 am to 10:15 pm/
Sundays- 7:30 am to 8:30 pm/
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093256095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Spokane Transit Authority,1.0,tjohnston@spokanetransit.com,Tammy Johnston,5092326314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"Hours based on participants work schedules-varies 24 hours per day, seven days per week",www.spokanetransit.com,,99201
2B736AC7-F99B-4A0E-B58C-24FA3FADB9A7,Spokane Tribe of Indians,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,6195 Ford/Wellpinit Rd,3.0,-1.0,-1.0,-1.0,,,Wellpinit,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"monday through friday
6 am to 6pm",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Robin Kieffer,Transit Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"monday through friday
6 am to 6pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094586549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Spokane Tribe of Indians,4.0,robink@spokanetribe.com,Robin Kieffer,5094586549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"monday through friday
6 am to 6pm",robink@spokanetribe.com,,99040
00A0339C-4C6F-4E72-89F4-718D960F2831,Squaxin Island Tribe,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,10 SE Squaxin Lane,3.0,-1.0,-1.0,-1.0,,,Shelton,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Donald Whitener,Tribal Administrator,,-1.0,-1.0,-1.0,,1.0,-1.0,-1.0,"Weekdays, between 7:00 am and 4:30 pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604269781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Squaxin Island Tribe,3.0,phillstrom@squaxin.us,Pamela Hillstrom,3604323951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.squaxinisland.org,,985849200
F843E7B5-19CA-44C3-ADED-5DFBA8BDE486,Stillaguamish Tribe of Indians,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,3310 Smokey Point Drive,3.0,-1.0,-1.0,-1.0,,,Arlington,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays, between 6 am and 5 pm",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Coey Gilleland,Transportation Director,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606527362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Stillaguamish Tribe of Indians,4.0,cgilleland@stillaguamish.com,Coey Gilleland,3606527362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"7 days per week depending on employees schedules, from 5 am to 5 pm",,,98223
FB8238E7-D2A5-4C15-A736-6345699029BE,twin,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,212 E. Locust. St.,4.0,-1.0,-1.0,-1.0,,,Centralia,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays 6:00 AM to 8:00 PM/
Weekends 8:00 AM to 5:00 PM",,1.0,-1.0,1.0,"Weekdays 6:00 AM to 8:00 PM/
Weekends 8:00 AM to 5:00 PM",,,,,,,,,,,,,,,,,,,,,,,,,Rob LaFontaine,General Manager,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603302072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Twin Transit,3.0,rob@twintransit.org,Rob LaFontaine,3603302072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.twintransit.org,,98531
9423A8D8-6DD0-4054-AF9C-245BD68DD760,union gap,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1101 N 16th Ave #120,1.0,-1.0,-1.0,-1.0,,,Yakima,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays 6:15-19:00
Weekends 8:45-18:45
",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Rodney Otterness,City Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays 6:15-19:00
Saturday 8:45-18:45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092480432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,City of Union Gap Transit,2.0,,Dennis Henne,5093077365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.gomedstar.com,,98902
B0A31CEF-317F-4D78-ADC8-C4E0AC12F788,valley,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1401 West Rose Street,4.0,-1.0,-1.0,-1.0,,,Walla Walla,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Dial-A-Ride: A complementary paratransit
service for ADA certified individuals who are
unable to utilize the fixed-route bus system.
Job Access provides transportation for work
activities to those who meet federal income
guidelines. Operates daily between 5:00 am
and 11:30 pm. Job access trips are
provided on Valley Transit's Fixed-Route,
Dial-A-Ride, and Evening and Saturday
Services during normal operating hours.
Job access trips outside normal operating
hours are provided using a reservationbased
demand-responsive system.",,1.0,-1.0,1.0,"Evening and Saturday Flex-Route Service:
A general public demand-responsive transit
service. Operates weekdays between 5:45
pm and 9:10 pm and Saturday from 10:45
pm to 6:10 pm.
",,,,,,,,,,,,,,,,,,,,,,,,,Richard Fondahn,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays, between 6:15 and 5:50 pm.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095259140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Valley Transit,2.0,ed@valleytransit.com,Edwin D. McCaw,5095259140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"Valley Transit maintains a fleet of five, 12-
passenger vans that can be leased by
groups of five or more individuals for work
commute purposes.",www.valleytransit.com,,99362
68268396-E371-4136-9823-D12A564788EC,whatcom,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,4111 Bakerview Spur,4.0,-1.0,-1.0,-1.0,,,Bellingham,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,1.0,1.0,"Weekdays 6:00am to 11:00pm
Saturdays 9:00 am to 11:00pm
Sundays 8:30 am to 10:00 pm
",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Stark,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays 6:00am to 11:00pm
Saturdays 9:00 am to 11:00pm
Sundays 8:30 am to 10:00 pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607384581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Whatcom Transportation Authority,2.0,patd@ridewta.com,Patricia Dunn,3605274693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,On demand,www.ridewta.com,,98226
