,Status,County Name,Jurisdiction,CTR Identification Code,Organization Name,Worksite Name,Survey_Cycle,Survey Close Date,Survey Iteration,Key,Survey Purpose,Expansion Factor,Sampling Worksite? ,Response Rate,Total Employees,Expanded Surveys Distributed,Expanded Surveys Returned,"VMT/
Employee",Goal VMT,Total VMT,Total Goal VMT,NDAT Rate,Goal NDAT Rate (Worksite only),Total Goal NDAT Trips,Total Annual Greenhouse Gas Emissions -  All Employees (Metric Tons CO2e),Daily Roundtrip GHG Per Employee (Pounds),GHGforAgg (Pounds),Total Weekly Trips,Weekly Drive Alone Trips,Weekly Carpool Trips,Weekly Vanpool Trips,Weekly 1-Motorcycle Trips,Weekly 2-Motorcycle Trips,Weekly Bus Trips,Weekly Train/Lightrail/Street Car Trips,Weekly Bike Trips,Weekly Walk Trips,Weekly Telework Trips,Weekly CWW Days,Weekly Overnight Business Trip,Weekly Did Not Work,Weekly Used Ferry as Walk-on Passenager,Weekly Boarded Ferry with Car/Bus/Van,Weekly Other Trips,Alone Share,Carpool Share,Van Share,Motorcycle Share,Bus Share,Train Share,Bike Share,Walk Share,Tele Share,CWW Share,Used Ferry Share,Boarded Ferry Share,Other Share,Baseline,Error: Difference between Weekly Trips and Summed Weekly Trips:this column is the difference,sumcolumn,calculated percent,summedcol
823,Affected,King,City of Seattle,E87213,RealNetworks,Main,2017/2018,2017-10-07 00:00:00,M6,E87213M6,CTR,1,,72.3404255319149,96,94,68,9.4,0,639.2,0,0.44,0,0,195.5,18.3912230862701,1250.60316986637,332.0,181.0,24.0,10.0,6.0,0.0,46.0,20.0,11.0,4.0,11.0,0.0,4,4,16.0,2.0,1.0,0.55,0.07,0.03,0.02,0.14,0.06,0.03,0.01,0.03,0.0,0.05,0.01,0.0,,,1.0,0.0,
824,Affected,King,City of Seattle,E87254,Sound Transit,,2017/2018,2017-10-11 00:00:00,M6,E87254M6,CTR,1,,57.7080491132333,733,733,423,2.6,0,1099.8,0,0.88,0,0,414.7,5.09266292353082,2154.19641665354,2072.0,255.0,109.0,0.0,2.0,0.0,831.0,600.0,93.0,51.0,11.0,8.0,12,36,92.0,0.0,20.0,0.12,0.05,0.0,0.0,0.4,0.29,0.04,0.02,0.01,0.0,0.04,0.0,0.01,,,0.99,0.01,
825,Affected,King,City of Woodinville,E87262,Precor Inc,Precor Inc,2017/2018,2017-04-18 00:00:00,M6,E87262M6,CTR,1,,73.9229024943311,587,441,326,14.1,0,4596.6,0,0.17,0,0,1716.5,27.580529161513,8991.25250665324,1524.0,1266.0,143.0,34.0,4.0,0.0,7.0,0.0,9.0,15.0,34.0,2.0,3,19,0.0,0.0,10.0,0.83,0.09,0.02,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.01,,,0.99,0.01,
826,Affected,King,City of Tukwila,E87353,Fatigue Technology,,2017/2018,2017-06-12 00:00:00,M6,E87353M6,CTR,1,,69.1056910569106,157,123,85,14.5,0,1232.5,0,0.14,0,0,501.5,28.3688685163311,2411.35382388814,422.0,358.0,32.0,0.0,5.0,0.0,5.0,14.0,2.0,0.0,3.0,0.0,8,16,0.0,0.0,3.0,0.85,0.08,0.0,0.01,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,,,0.99,0.01,
827,Affected,King,City of Seattle,E87456,Pacific Studio,Pacific Studio,2017/2018,2018-05-13 00:00:00,M6,E87456M6,CTR,1,,73.2758620689655,118,116,85,7.5,0,637.5,0,0.28,0,0,193.8,14.6906469880911,1248.70499398774,419.0,293.0,25.0,0.0,7.0,0.0,10.0,4.0,38.0,29.0,4.0,0.0,2,8,0.0,0.0,9.0,0.7,0.06,0.0,0.02,0.02,0.01,0.09,0.07,0.01,0.0,0.0,0.0,0.02,Baseline,,0.98,0.02,
828,Affected,King,City of Seattle,E87458,Novo Nordisk,Novo Nordisk,2017/2018,2018-05-13 00:00:00,M6,E87458M6,CTR,1,,81.5126050420168,122,119,97,5.6,0,543.2,0,0.61,0,0,152.1,10.9715782057256,1064.24308595538,486.0,182.0,75.0,10.0,8.0,0.0,95.0,10.0,34.0,62.0,5.0,0.0,5,6,5.0,0.0,0.0,0.37,0.15,0.02,0.02,0.2,0.02,0.07,0.13,0.01,0.0,0.01,0.0,0.0,Baseline,,1.0,0.0,
829,Affected,King,City of Kent,E87494,Hytek Finishes,,2017/2018,2018-03-23 00:00:00,M6,E87494M6,CTR,1,,75.5208333333333,192,192,145,15.7,0,2276.5,0,0.26,0,0,692.1,30.7693314306283,4461.55305744111,749.0,558.0,89.0,79.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0,10,0.0,0.0,5.0,0.74,0.12,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
830,Affected,King,City of Seattle,E87500,"Oracle America, Inc.","Oracle America, Inc.",2017/2018,2018-05-12 00:00:00,M6,E87500M6,CTR,1,,73.1331168831169,1232,1232,901,1.8,0,1621.8,0,0.9,0,0,492.4,3.52531557972022,3176.30933732792,4504.0,414.0,172.0,73.0,36.0,2.0,2237.0,307.0,77.0,282.0,748.0,0.0,31,36,63.0,14.0,79.0,0.09,0.04,0.02,0.01,0.5,0.07,0.02,0.06,0.17,0.0,0.01,0.0,0.02,Baseline,,0.98,0.02,
831,Affected,King,City of Seattle,E87503,"ExtraHop Networks, Inc.","ExtraHop Networks, Inc.",2017/2018,2018-05-05 00:00:00,M6,E87503M6,CTR,1,,65.1515151515152,198,198,129,1.3,0,167.7,0,0.9,0,0,55.7,2.54386069141109,328.158029192031,629.0,52.0,41.0,0.0,13.0,0.0,321.0,60.0,18.0,68.0,17.0,2.0,15,8,30.0,2.0,5.0,0.08,0.07,0.0,0.02,0.51,0.1,0.03,0.11,0.03,0.0,0.05,0.0,0.01,Baseline,,0.99,0.01,
832,Affected,King,City of Seattle,E87504,Greypoint Inc. dba Convoy Inc.,Greypoint Inc. dba Convoy Inc.,2017/2018,2018-05-12 00:00:00,M6,E87504M6,CTR,1,,69.0909090909091,220,220,152,0.9,0,136.8,0,0.89,0,0,44.1,1.76075614754962,267.634934427543,763.0,84.0,46.0,2.0,0.0,0.0,394.0,71.0,33.0,111.0,10.0,1.0,0,7,0.0,0.0,11.0,0.11,0.06,0.0,0.0,0.52,0.09,0.04,0.15,0.01,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
833,Affected,King,City of Seattle,E87505,Best Buy Technology Center,Best Buy Technology Center,2017/2018,2018-05-12 00:00:00,M6,E87505M6,CTR,1,,63.3663366336634,110,101,64,4.6,0,294.4,0,0.68,0,0,115.5,9.00611793702128,576.391547969362,329.0,107.0,27.0,0.0,0.0,0.0,100.0,12.0,6.0,43.0,3.0,0.0,0,3,5.0,16.0,10.0,0.33,0.08,0.0,0.0,0.3,0.04,0.02,0.13,0.01,0.0,0.02,0.05,0.03,Baseline,,0.97,0.03,
834,Affected,King,City of Redmond,E87510,Eurest Dining Services Compass Group,Eurest,2017/2018,2017-05-15 00:00:00,M6,E87510M6,CTR,1,,70.3389830508475,1180,1180,830,14.2,0,11786,0,0.28,0,0,3326.3,27.7916152074444,23067.0406221788,3712.0,2647.0,315.0,25.0,23.0,0.0,555.0,14.0,29.0,72.0,3.0,0.0,0,24,2.0,1.0,26.0,0.71,0.08,0.01,0.01,0.15,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
835,Affected,King,City of Seattle,E87528,The Renaissance Seattle Hotel,,2017/2018,2018-05-01 00:00:00,M6,E87528M6,CTR,1,,48.1481481481481,135,135,65,5.1,0,331.5,0,0.7,0,0,140.6,9.98292883645733,648.890374369726,299.0,90.0,6.0,0.0,0.0,0.0,165.0,21.0,0.0,7.0,0.0,0.0,0,4,9.0,0.0,1.0,0.3,0.02,0.0,0.0,0.55,0.07,0.0,0.02,0.0,0.0,0.03,0.0,0.0,,,1.0,0.0,
836,Affected,King,City of Redmond,E87538,Puget Sound Energy,Redmond - 80th St.,2017/2018,2017-06-13 00:00:00,M6,E87538M6,CTR,1,,63.013698630137,146,146,92,20.7,0,1904.4,0,0.14,0,0,673.8,40.5217560234691,3728.00155415916,462.0,392.0,15.0,5.0,6.0,0.0,0.0,0.0,11.0,0.0,7.0,3.0,1,23,5.0,12.0,6.0,0.85,0.03,0.01,0.01,0.0,0.0,0.02,0.0,0.02,0.01,0.01,0.03,0.01,,,0.99,0.01,
837,Affected,King,City of Seattle,E87595,Daniel J. Edelman Inc.,,2017/2018,2017-11-13 00:00:00,M6,E87595M6,CTR,1,,53.0927835051546,194,194,103,1.7,0,175.1,0,0.78,0,0,73.5,3.32810136686873,342.794440787479,517.0,112.0,17.0,0.0,3.0,0.0,189.0,64.0,0.0,84.0,24.0,0.0,1,7,6.0,5.0,13.0,0.22,0.03,0.0,0.01,0.37,0.12,0.0,0.16,0.05,0.0,0.01,0.01,0.03,,,0.97,0.03,
838,Affected,King,City of Seattle,E87627,F-5 Networks Inc,,2017/2018,2017-10-14 00:00:00,M6,E87627M6,CTR,1,,72.6726726726727,1365,1332,968,7.6,0,7356.8,0,0.52,0,0,2280.5,14.8681818016628,14392.3999840096,4796.0,2210.0,338.0,370.0,76.0,4.0,776.0,161.0,185.0,240.0,270.0,3.0,18,73,75.0,19.0,69.0,0.46,0.07,0.08,0.02,0.16,0.03,0.04,0.05,0.06,0.0,0.02,0.0,0.01,,,0.99,0.01,
839,Affected,King,City of Seattle,E87759,Casey Family Program,HQ,2017/2018,2017-10-08 00:00:00,M6,E87759M6,CTR,1,,79.4871794871795,163,156,124,3.5,0,434,0,0.75,0,0,113.4,6.85359452459891,849.845721050264,555.0,136.0,19.0,10.0,1.0,0.0,205.0,75.0,8.0,17.0,30.0,3.0,31,26,29.0,0.0,22.0,0.25,0.03,0.02,0.0,0.37,0.14,0.01,0.03,0.05,0.01,0.05,0.0,0.04,,,0.96,0.04,
840,Affected,King,City of Bellevue,E87767,"T-Mobile USA, Inc.",Newport Tower,2017/2018,2017-04-15 00:00:00,M6,E87767M6,CTR,1,,66.6199158485273,4278,4278,2850,12.2,0,34770,0,0.23,0,0,11426.9,23.8953380468097,68101.7134334076,14047.0,10708.0,1166.0,249.0,48.0,0.0,594.0,72.0,58.0,93.0,914.0,5.0,74,188,14.0,12.0,114.0,0.76,0.08,0.02,0.0,0.04,0.01,0.0,0.01,0.07,0.0,0.0,0.0,0.01,,,0.99,0.01,
841,Affected,King,City of SeaTac,E87778,Delta Airlines,Delta,2017/2018,2018-07-13 00:00:00,M6,E87778M6,CTR,1,,90.9774436090226,137,133,121,4.3,0,520.3,0,0.87,0,0,125.6,8.41865214259633,1018.65690925416,581.0,61.0,58.0,1.0,15.0,0.0,366.0,72.0,0.0,3.0,1.0,0.0,0,13,0.0,0.0,4.0,0.1,0.1,0.0,0.03,0.63,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
842,Affected,King,City of Bellevue,E87825,Parker Smith & Feek Inc,,2017/2018,2017-03-31 00:00:00,M6,E87825M6,CTR,1,,81.4814814814815,178,108,88,14.1,0,1240.8,0,0.15,0,0,541.7,27.5893831897385,2427.86572069699,428.0,362.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,26.0,0.0,0,7,2.0,0.0,3.0,0.85,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,,,0.99,0.01,
843,Affected,King,City of Seattle,E87833,PacMed Clinic,First Hill / Madison Clinic,2017/2018,2017-10-06 00:00:00,M6,E87833M6,CTR,1,,60.5042016806723,180,119,72,9.8,0,705.6,0,0.55,0,0,397.3,19.1977329737205,1382.23677410788,365.0,160.0,33.0,0.0,4.0,0.0,120.0,34.0,0.0,0.0,1.0,1.0,0,8,6.0,0.0,6.0,0.44,0.09,0.0,0.01,0.33,0.09,0.0,0.0,0.0,0.0,0.02,0.0,0.02,,,0.98,0.02,
844,Affected,King,City of SeaTac,E87882,Alaska Airlines Inc,Gold Coast,2017/2018,2017-06-09 00:00:00,M6,E87882M6,CTR,1,,62.7009646302251,332,311,195,15,0,2925,0,0.19,0,0,1026.1,29.3630990963516,5725.80432378856,905.0,730.0,84.0,0.0,0.0,0.0,10.0,8.0,0.0,1.0,59.0,8.0,19,23,0.0,3.0,2.0,0.81,0.09,0.0,0.0,0.01,0.01,0.0,0.0,0.07,0.01,0.0,0.0,0.0,,,1.0,0.0,
845,Affected,King,City of Federal Way,E87890,Financial Pacific Leasing,,2017/2018,2017-06-02 00:00:00,M6,E87890M6,CTR,1,,63.4517766497462,197,197,125,14.3,0,1787.5,0,0.18,0,0,629.3,27.9907881894152,3498.84852367689,629.0,515.0,98.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,0,9,0.0,0.0,3.0,0.82,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,,,1.0,0.0,
846,Affected,King,City of Seattle,E87916,PATH,Headquarters,2017/2018,2017-10-02 00:00:00,M6,E87916M6,CTR,1,,73.0088495575221,458,452,330,1.2,0,396,0,0.92,0,0,120.3,2.3475991489378,774.707719149475,1628.0,128.0,105.0,30.0,8.0,2.0,765.0,85.0,137.0,142.0,153.0,6.0,6,13,31.0,2.0,34.0,0.08,0.06,0.02,0.01,0.47,0.05,0.08,0.09,0.09,0.0,0.02,0.0,0.02,,,0.98,0.02,
847,Affected,King,City of Seattle,E87932,Walt Disney Internet Group,,2017/2018,2017-10-31 00:00:00,M6,E87932M6,CTR,1,,72.5423728813559,609,590,428,5.4,0,2311.2,0,0.69,0,0,717.1,10.5715274526763,4524.61374974547,2102.0,647.0,128.0,3.0,15.0,1.0,597.0,221.0,40.0,93.0,218.0,2.0,6,23,81.0,7.0,49.0,0.31,0.06,0.0,0.01,0.28,0.11,0.02,0.04,0.1,0.0,0.04,0.0,0.02,,,0.98,0.02,
848,Affected,King,City of Seattle,E87960,MCG Health,,2017/2018,2017-11-02 00:00:00,M6,E87960M6,CTR,1,,76.8,125,125,96,3,0,288,0,0.85,0,0,81.3,5.88261149558154,564.730703575828,468.0,61.0,18.0,1.0,9.0,0.0,256.0,67.0,5.0,12.0,18.0,1.0,0,9,10.0,2.0,8.0,0.13,0.04,0.0,0.02,0.55,0.14,0.01,0.03,0.04,0.0,0.02,0.0,0.02,,,0.98,0.02,
849,Affected,King,City of Seattle,E88005,Watchguard Technologies Inc,Seattle,2017/2018,2017-11-21 00:00:00,M6,E88005M6,CTR,1,,85.7142857142857,287,287,246,2.8,0,688.8,0,0.88,0,0,177.3,5.4789803601355,1347.82916859333,1223.0,143.0,56.0,0.0,5.0,0.0,637.0,270.0,10.0,18.0,47.0,0.0,5,17,23.0,2.0,12.0,0.12,0.05,0.0,0.0,0.52,0.22,0.01,0.01,0.04,0.0,0.02,0.0,0.01,,,0.99,0.01,
850,Affected,King,City of Kent,E88013,WA State Dept. of Social and Health Services,Meeker,2017/2018,2018-03-23 00:00:00,M6,E88013M6,CTR,1,,56.8,125,125,71,15.8,0,1121.8,0,0.1,0,0,433.3,30.916773410127,2195.09091211901,351.0,316.0,25.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0,5,1.0,0.0,0.0,0.9,0.07,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
851,Affected,King,City of Seattle,E88138,King County Government,King Street Center,2017/2018,2017-06-23 00:00:00,M6,E88138M6,CTR,1,,77.2565742714996,1407,1407,1087,2.4,0,2608.8,0,0.87,0,0,721.4,4.69776317641635,5106.46857276457,5231.0,645.0,288.0,2.0,18.0,4.0,2141.0,1270.0,290.0,69.0,114.0,68.0,17,108,212.0,11.0,99.0,0.12,0.06,0.0,0.0,0.41,0.24,0.06,0.01,0.02,0.01,0.04,0.0,0.02,,,0.98,0.02,
852,Affected,King,City of Seattle,E88146,First Choice Health Inc,One Union Square,2017/2018,2017-11-26 00:00:00,M6,E88146M6,CTR,1,,75.7142857142857,140,140,106,5.1,0,540.6,0,0.81,0,0,152.2,9.98249162306595,1058.14411204499,509.0,99.0,37.0,3.0,0.0,0.0,210.0,35.0,0.0,15.0,92.0,3.0,1,5,5.0,0.0,10.0,0.19,0.07,0.01,0.0,0.41,0.07,0.0,0.03,0.18,0.01,0.01,0.0,0.02,,,0.98,0.02,
853,Affected,King,City of Des Moines,E88220,Wesley Homes,,2017/2018,2017-07-07 00:00:00,M6,E88220M6,CTR,1,,38.2758620689655,427,290,111,11.6,0,1287.6,0,0.13,0,0,1106.4,22.7267495833437,2522.66920375115,558.0,486.0,44.0,0.0,0.0,0.0,2.0,0.0,6.0,19.0,0.0,0.0,0,7,0.0,0.0,1.0,0.87,0.08,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,
854,Affected,King,City of SeaTac,E88230,US Govt.,,2017/2018,2017-05-26 00:00:00,M6,E88230M6,CTR,1,,73.7827715355805,267,267,197,10.5,0,2068.5,0,0.67,0,0,586.5,20.5829444445341,4054.84005557323,927.0,311.0,29.0,43.0,0.0,0.0,18.0,5.0,0.0,0.0,488.0,16.0,1,17,3.0,0.0,14.0,0.34,0.03,0.05,0.0,0.02,0.01,0.0,0.0,0.53,0.02,0.0,0.0,0.02,,,0.98,0.02,
855,Affected,King,City of Seattle,E88237,Onvia,,2017/2018,2017-11-20 00:00:00,M6,E88237M6,CTR,1,,75.3731343283582,134,134,101,2.8,0,282.8,0,0.83,0,0,83.6,5.47998220560864,553.478202766473,507.0,86.0,19.0,0.0,0.0,0.0,261.0,68.0,1.0,12.0,29.0,0.0,0,1,10.0,9.0,12.0,0.17,0.04,0.0,0.0,0.51,0.13,0.0,0.02,0.06,0.0,0.02,0.02,0.02,,,0.98,0.02,
856,Affected,King,City of Seattle,E88295,"Sellen Construction Co., Inc.",Sellen Construction - Seattle,2017/2018,2017-11-13 00:00:00,M6,E88295M6,CTR,1,,79.8245614035088,114,114,91,6.9,0,627.9,0,0.61,0,0,174,13.5192264300685,1230.24960513624,453.0,176.0,56.0,7.0,1.0,0.0,120.0,51.0,21.0,6.0,1.0,0.0,0,1,10.0,2.0,2.0,0.39,0.12,0.02,0.0,0.26,0.11,0.05,0.01,0.0,0.0,0.02,0.0,0.0,,,1.0,0.0,
857,Affected,King,City of Bellevue,E88303,Ebay,eBay - Bellevue,2017/2018,2017-04-30 00:00:00,M6,E88303M6,CTR,1,,58.252427184466,309,309,180,7.2,0,1296,0,0.35,0,0,497,14.0898533034141,2536.17359461454,906.0,585.0,47.0,0.0,2.0,0.0,82.0,0.0,12.0,85.0,87.0,0.0,6,5,2.0,2.0,2.0,0.65,0.05,0.0,0.0,0.09,0.0,0.01,0.09,0.1,0.0,0.0,0.0,0.0,,,1.0,0.0,
858,Affected,King,City of Issaquah,E88401,King County Library System,Public Service Center,2017/2018,2017-05-30 00:00:00,M6,E88401M6,CTR,1,,87.741935483871,1243,155,136,14.1,0,1917.6,0,0.18,0,0,3884.4,27.6392520307802,3758.93827618611,678.0,555.0,38.0,4.0,0.0,0.0,28.0,2.0,1.0,15.0,24.0,4.0,1,15,0.0,2.0,5.0,0.82,0.06,0.01,0.0,0.04,0.0,0.0,0.02,0.04,0.01,0.0,0.0,0.01,,,0.99,0.01,
859,Affected,Snohomish,City of Bothell,E88435,SonoSite,,2017/2018,2018-05-28 00:00:00,M6,E88435M6,CTR,1,,80.0498753117207,499,401,321,13.1,0,4205.1,0,0.12,0,0,1466.1,25.6694947584409,8239.90781745952,1620.0,1402.0,72.0,9.0,25.0,0.0,20.0,0.0,38.0,0.0,44.0,1.0,3,15,0.0,4.0,5.0,0.87,0.04,0.01,0.02,0.01,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,,,1.0,0.0,
860,Affected,King,City of Bellevue,E88436,Caradigm,,2017/2018,2017-03-27 00:00:00,M6,E88436M6,CTR,1,,85.5932203389831,150,118,101,9.1,0,919.1,0,0.39,0,0,300,17.8133507696,1799.1484277296,500.0,306.0,70.0,0.0,0.0,0.0,57.0,0.0,0.0,24.0,31.0,0.0,0,9,0.0,0.0,12.0,0.61,0.14,0.0,0.0,0.11,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.02,,,0.98,0.02,
861,Affected,King,City of Redmond,E88534,Microsoft Corporation,Millennium Campus,2017/2018,2017-05-24 00:00:00,M6,E88534M6,CTR,1.5464632454923717,1,35.575589459084604,2230,2230,793.3356449375867,11.037270297139475,0,8756.259949531615,0,0.34,0,0,4707.923372652309,20.39880510599882,16183.099204723712,3620.27,2370.73,354.14,66.5,29.38280166435506,0.0,514.97,0.0,0.0,47.94,208.77,3.09,6.185852981969487,0,10.83,4.64,9.28,0.65,0.1,0.02,0.01,0.14,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,,,1.0,0.0,
862,Affected,King,City of Bothell,E88542,University of Washington,Bothell Branch,2017/2018,2018-06-11 00:00:00,M6,E88542M6,CTR,1,,64.6706586826347,334,334,216,8.5,0,1836,0,0.34,0,0,607.7,16.6460059646462,3595.53728836357,1041.0,678.0,57.0,0.0,12.0,0.0,146.0,0.0,32.0,29.0,61.0,4.0,0,28,0.0,9.0,13.0,0.65,0.05,0.0,0.01,0.14,0.0,0.03,0.03,0.06,0.0,0.0,0.01,0.01,,,0.99,0.01,
863,Affected,King,City of Redmond,E88583,Golder Associates Inc,Golder Associates,2017/2018,2017-10-31 00:00:00,M6,E88583M6,CTR,1,,53.1531531531532,111,111,59,11.2,0,660.8,0,0.15,0,0,269.4,21.922919604512,1293.45225666621,288.0,243.0,0.0,10.0,3.0,0.0,7.0,1.0,3.0,0.0,21.0,0.0,3,3,0.0,0.0,0.0,0.84,0.0,0.03,0.01,0.02,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,,,1.0,0.0,
864,Affected,King,City of Kent,E88658,Alaska Airlines Inc,Centerpoint,2017/2018,2018-03-31 00:00:00,M6,E88658M6,CTR,1,,66.7994687915007,753,753,503,9.6,0,4828.8,0,0.61,0,0,1435,18.8182577523577,9465.58364943594,2246.0,877.0,75.0,0.0,1.0,0.0,13.0,16.0,1.0,14.0,1021.0,18.0,1,188,0.0,0.0,210.0,0.39,0.03,0.0,0.0,0.01,0.01,0.0,0.01,0.45,0.01,0.0,0.0,0.09,,,0.91,0.09,
865,Affected,King,City of Seattle,E88757,Cisco Systems Inc,ECSBU,2017/2018,2017-10-15 00:00:00,M6,E88757M6,CTR,1,,64.8484848484848,165,165,107,5.2,0,556.4,0,0.6,0,0,182.9,10.1745374508162,1088.67550723733,514.0,205.0,29.0,4.0,0.0,0.0,53.0,3.0,15.0,24.0,177.0,0.0,7,4,4.0,0.0,0.0,0.4,0.06,0.01,0.0,0.1,0.01,0.03,0.05,0.34,0.0,0.01,0.0,0.0,,,1.0,0.0,
866,Affected,King,City of Redmond,E88799,Wyndham Vacation Ownership,WVO,2017/2018,2017-06-06 00:00:00,M6,E88799M6,CTR,1,,86.8421052631579,228,228,198,14.6,0,2890.8,0,0.23,0,0,730.3,28.5636173752691,5655.59624030328,979.0,747.0,105.0,0.0,8.0,0.0,33.0,0.0,3.0,5.0,51.0,1.0,8,21,0.0,7.0,19.0,0.76,0.11,0.0,0.01,0.03,0.0,0.0,0.01,0.05,0.0,0.0,0.01,0.02,,,0.98,0.02,
867,Affected,King,City of Bellevue,E88809,VoiceBox Technologies,,2017/2018,2017-03-27 00:00:00,M6,E88809M6,CTR,1,,71.5116279069768,172,172,123,10.6,0,1303.8,0,0.32,0,0,405.7,20.7665912531867,2554.29072414197,616.0,419.0,64.0,1.0,0.0,0.0,77.0,0.0,21.0,8.0,20.0,0.0,0,5,0.0,0.0,6.0,0.68,0.1,0.0,0.0,0.12,0.0,0.03,0.01,0.03,0.0,0.0,0.0,0.01,,,0.99,0.01,
868,Affected,King,City of Bellevue,E88810,Apptio,,2017/2018,2017-05-19 00:00:00,M6,E88810M6,CTR,1,,52,400,400,208,10.1,0,2100.8,0,0.3,0,0,875.6,19.7596679991622,4110.01094382574,1016.0,707.0,76.0,0.0,8.0,0.0,93.0,2.0,10.0,31.0,80.0,0.0,5,26,1.0,2.0,6.0,0.7,0.07,0.0,0.01,0.09,0.0,0.01,0.03,0.08,0.0,0.0,0.0,0.01,,,0.99,0.01,
869,Affected,King,City of Auburn,E88812,Orion Industries,Orion - Auburn,2017/2018,2017-04-11 00:00:00,M6,E88812M6,CTR,1,,74.5562130177515,277,169,126,13.8,0,1738.8,0,0.12,0,0,842,27.0201095163656,3404.53379906207,625.0,544.0,23.0,0.0,9.0,0.0,28.0,6.0,5.0,5.0,0.0,0.0,0,8,0.0,0.0,5.0,0.87,0.04,0.0,0.01,0.04,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
870,Affected,King,City of Bellevue,E88813,Cisco Systems Inc,Cisco Systems Bellevue,2017/2018,2017-10-31 00:00:00,M6,E88813M6,CTR,1,,50.561797752809,178,178,90,8.9,0,801,0,0.45,0,0,346.1,17.4174525047252,1567.57072542527,443.0,246.0,12.0,2.0,0.0,0.0,29.0,1.0,2.0,17.0,127.0,0.0,10,5,0.0,2.0,5.0,0.56,0.03,0.0,0.0,0.07,0.0,0.0,0.04,0.29,0.0,0.0,0.0,0.01,,,0.99,0.01,
871,Affected,King,City of Bellevue,E88832,Microsoft Corporation,Advanta Campus,2017/2018,2017-05-24 00:00:00,M6,E88832M6,CTR,1.2925619834710744,1,31.98347107438017,1564,1564,500.22148760330583,9.6812853415819,0,4842.786955478176,0,0.33,0,0,2891.278402410279,17.892707847308493,8950.316936631998,2278.79,1514.88,151.23,109.87,10.340495867768595,0.0,314.09,0.0,0.0,33.61,118.92,3.88,16.803305785123968,0,11.63,1.29,9.05,0.66,0.07,0.05,0.0,0.14,0.0,0.0,0.01,0.05,0.0,0.0,0.01,0.0,,,1.0,0.0,
872,Affected,King,City of Seattle,E88849,Seattle Cancer Care Alliance,SCCA,2017/2018,2017-06-04 00:00:00,M6,E88849M6,CTR,1,,72.2092115534739,1356,1281,925,7.5,0,6937.5,0,0.55,0,0,2149.8,14.6957474535408,13593.5663945253,4400.0,1938.0,544.0,179.0,36.0,3.0,932.0,150.0,146.0,257.0,88.0,8.0,2,104,42.0,14.0,63.0,0.44,0.12,0.04,0.01,0.21,0.03,0.03,0.06,0.02,0.0,0.01,0.0,0.01,,,0.99,0.01,
873,Affected,King,City of Seattle,E88864,Vulcan Inc.,,2017/2018,2017-11-21 00:00:00,M6,E88864M6,CTR,1,,59.2505854800937,450,427,253,5.4,0,1366.2,0,0.66,0,0,536.3,10.5765683765515,2675.87179926753,1257.0,429.0,66.0,4.0,5.0,0.0,411.0,255.0,21.0,25.0,10.0,0.0,3,16,16.0,0.0,15.0,0.34,0.05,0.0,0.0,0.33,0.2,0.02,0.02,0.01,0.0,0.01,0.0,0.01,,,0.99,0.01,
874,Affected,King,City of Seattle,E88872,Hyatt Regency,,2017/2018,2017-10-17 00:00:00,M6,E88872M6,CTR,1,,66.3608562691132,327,327,217,3.9,0,846.3,0,0.78,0,0,305.9,7.63709338710513,1657.24926500181,1172.0,263.0,83.0,0.0,0.0,0.0,534.0,148.0,12.0,113.0,0.0,0.0,2,12,4.0,1.0,14.0,0.22,0.07,0.0,0.0,0.46,0.13,0.01,0.1,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
